1.345000	103.730000	16439	0	0	15765
1.345000	103.730000	0	0	0	0
1.345000	103.730000	0	0	0	0
1.345000	103.730000	0	0	0	0
1.345000	103.730000	16439	0	0	15765
1.345000	103.730000	16439	0	0	15765
1.345000	103.730000	16439	0	0	15765
1.345000	103.730000	16439	0	0	15765
1.345000	103.730000	16439	0	0	15765
1.345000	103.730000	0	0	0	0
