1.345000	103.730000	1202	0	0	12185
1.345000	103.730000	0	0	0	0
1.345000	103.730000	0	0	0	0
1.345000	103.730000	0	0	0	0
1.345000	103.730000	1202	0	0	12185
1.345000	103.730000	1202	0	0	12185
1.345000	103.730000	1202	0	0	12185
1.345000	103.730000	1202	0	0	12185
1.345000	103.730000	1202	0	0	12185
1.345000	103.730000	0	0	0	0
